Pair	Gm12878_Ctcf_E	Gm12878_Dnase1_E	Gm12878_H3k27ac_E	Gm12878_H3k27me3_E	Gm12878_H3k36me3_E	Gm12878_H3k4me2_E	Gm12878_H3k9ac_E	Gm12878_H4k20me1_E	Gm12878_Rad21_E	Gm12878_Tbp_E	Gm12878_Ctcf_P	Gm12878_Dnase1_P	Gm12878_H3k27ac_P	Gm12878_H3k27me3_P	Gm12878_H3k36me3_P	Gm12878_H3k4me2_P	Gm12878_H3k9ac_P	Gm12878_H4k20me1_P	Gm12878_Rad21_P	Gm12878_Tbp_P	Gm12878_Correlation	Gm12878_Exp	Class
chr7_116641011_116646266-chr7_115861595_115870968	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2.03767e-17	0.959202	1
chr7_116641011_116646266-chr7_116754962_116765597	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	8.07756e-17	1.10533	1
chr7_116649468_116651024-chr7_116754962_116765597	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0.284041	1.10533	1
chr7_116664731_116666753-chr7_115890993_115892266	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.164209	0.959202	1
chr7_116664731_116666753-chr7_116604327_116608063	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63202e-17	0	1
chr7_116664731_116666753-chr7_116651084_116657331	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0.607805	1.10533	1
chr7_116664731_116666753-chr7_116728195_116740907	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.846509	1.10533	1
chr7_116664731_116666753-chr7_116754962_116765597	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.186899	1.10533	1
chr7_116698389_116701885-chr7_115847372_115857098	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1.52166e-16	0.959202	1
chr7_116748134_116754654-chr7_116604327_116608063	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16151e-16	0	1
chr7_116765597_116766876-chr7_116604327_116608063	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23919e-16	0	1
chr7_116791424_116793898-chr7_115847372_115857098	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.246702	0.959202	1
chr7_116829381_116834492-chr7_115861595_115870968	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.165322	0.959202	1
chr7_117018624_117024206-chr7_116849860_116864942	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0.857488	1.10533	1
chr7_117341506_117356953-chr7_117100350_117112126	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.58864e-16	0.024322	1
chr7_126299213_126299975-chr7_126085913_126088095	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.451668	0.057898	1
chr7_126299213_126299975-chr7_127009457_127018926	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.217747	0.315813	1
chr7_126299213_126299975-chr7_127221502_127225864	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0.284355	0.116795	1
chr7_126303661_126307399-chr7_126085913_126088095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.38871e-17	0.057898	1
chr7_126326554_126329028-chr7_126085913_126088095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.38871e-17	0.057898	1
chr7_126352172_126357573-chr7_126085913_126088095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.38871e-17	0.057898	1
chr7_126358358_126363704-chr7_126085913_126088095	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.20019	0.057898	1
chr7_126358358_126363704-chr7_127009457_127018926	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.143955	0.315813	1
chr7_126429477_126435211-chr7_126085913_126088095	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.111111	0.057898	1
chr7_126441098_126445427-chr7_126085913_126088095	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.218211	0.057898	1
chr7_126441098_126445427-chr7_126890676_126899918	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.316819	0.057898	1
chr7_126441098_126445427-chr7_127009457_127018926	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.218211	0.315813	1
chr7_126492401_126497300-chr7_126085913_126088095	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.16666	0.057898	1
chr7_126537894_126544517-chr7_126085913_126088095	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.16666	0.057898	1
chr7_127018926_127031401-chr7_127225864_127233104	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.45129	1.43255	1
chr7_127216013_127221502-chr7_127009457_127018926	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.317974	0.315813	1
chr7_90298973_90307705-chr7_90224881_90229046	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.455974	0.497307	1
chr7_90557899_90559843-chr7_90337078_90341001	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1.64161e-17	0.497307	1
chr7_90559843_90561495-chr7_90224881_90229046	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.54614	0.497307	1
chr7_90561495_90568512-chr7_90224881_90229046	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.787082	0.497307	1
chr7_90704597_90714711-chr7_90022908_90033390	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.47712	0.638297	1
chr7_90704597_90714711-chr7_90090267_90099529	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.79884e-17	0.638297	1
chr7_90704597_90714711-chr7_90224881_90229046	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.362435	0.497307	1
chr7_90704597_90714711-chr7_90337078_90341001	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0.346243	0.497307	1
chr7_90714711_90720275-chr7_90090267_90099529	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.79884e-17	0.638297	1
chr7_90714711_90720275-chr7_90224881_90229046	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.362435	0.497307	1
chr9_131713118_131721178-chr9_131773348_131796486	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.046605	0.288743	1
chr9_131831982_131842694-chr9_131773348_131796486	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.785137	0.288743	1
chr9_131926977_131933843-chr9_131868698_131877516	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.605188	1.17485	1
chr9_132033339_132039583-chr9_131773348_131796486	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.691231	0.288743	1
chr9_132033339_132039583-chr9_131842719_131845575	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.954561	0.166613	1
chr9_132033339_132039583-chr9_131868698_131877516	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.869157	1.17485	1
chr9_132033339_132039583-chr9_131901542_131918821	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0.467773	1.17485	1
chr9_132033339_132039583-chr9_131934362_131946993	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0.446969	0.011292	1
chrX_123122640_123127340-chrX_123096825_123103985	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.392886	1.62462	1
chrX_123155862_123157974-chrX_123096825_123103985	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1.16817e-16	1.62462	1
chrX_123194294_123200759-chrX_122987469_122995786	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.29998	0.270651	1
chrX_123194294_123200759-chrX_123096825_123103985	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.245779	1.62462	1
chrX_123194294_123200759-chrX_123225472_123228574	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.434923	1.62462	1
chrX_153348234_153353218-chrX_153537523_153552005	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	-0.346677	0.000463	1
chrX_153348234_153353218-chrX_153625659_153635385	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	-0.353784	14.4229	1
chrX_153719993_153730954-chrX_153625659_153635385	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0.394116	14.4229	1
chrX_154053104_154056925-chrX_153625659_153635385	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0.668811	14.4229	1
chrX_154053104_154056925-chrX_153989469_153994716	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0.623591	1.47812	1
chrX_154053104_154056925-chrX_154000894_154002691	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.233272	1.47812	1
